Athlete_Key,Name,Sex,Age,Height,Weight,Team,NOC,Region_Country,Age_Group
40341,"Robert Arthur ""Bob"" Broadbent",M,19.0,175.0,70.0,AUSTRALIA,AUS,Australia,<20
40342,Robert Arthur Cummings,M,24.0,175.0,51.0,AUSTRALIA,AUS,Australia,20-25
40343,Robert Bain Aspin,M,36.0,175.0,70.0,HERA-1,GBR,UK,30+
40344,Robert Ball,M,35.0,190.0,112.0,AUSTRALIA,AUS,Australia,30+
40345,Robert Baran,M,24.0,186.0,103.0,POLAND,POL,Poland,20-25
40346,"Robert Barry ""Bobby"" Cleary, Sr.",M,23.0,178.0,76.0,UNITED STATES,USA,USA,20-25
40347,Robert Bart,M,22.0,180.0,76.0,FRANCE,FRA,France,20-25
40348,Robert Bartko,M,20.0,186.0,80.0,GERMANY,GER,Germany,20-25
40349,Robert Bartko,M,24.0,186.0,80.0,GERMANY,GER,Germany,20-25
40350,Robert Bartko,M,28.0,186.0,80.0,GERMANY,GER,Germany,26-30
40351,Robert Baudinne,M,35.0,175.0,70.0,BELGIUM,BEL,Belgium,30+
40352,Robert Bauer,M,21.0,183.0,76.0,GERMANY,GER,Germany,20-25
40353,Robert Bchel,M,19.0,175.0,70.0,LIECHTENSTEIN,LIE,Liechtenstein,<20
40354,Robert Bednar,M,24.0,175.0,70.0,AUSTRIA-2,AUT,Austria,20-25
40355,Robert Belza,M,25.0,175.0,67.0,CZECHOSLOVAKIA,TCH,Czech Republic,20-25
40356,Robert Bergen,M,26.0,183.0,80.0,CANADA,CAN,Canada,26-30
40357,Robert Bergmann,M,31.0,175.0,70.0,CZECHOSLOVAKIA,TCH,Czech Republic,30+
40358,Robert Bernard,M,23.0,175.0,70.0,GERMANY,GER,Germany,20-25
40359,Robert Bintz,M,18.0,183.0,80.0,LUXEMBOURG,LUX,Luxembourg,<20
40360,Robert Birker,M,27.0,175.0,70.0,GERMANY,GER,Germany,26-30
40361,Robert Blanchaer,M,19.0,175.0,70.0,BELGIUM,BEL,Belgium,<20
40362,Robert Blanchaer,M,23.0,175.0,70.0,BELGIUM,BEL,Belgium,20-25
40363,Robert Blaschka,M,26.0,179.0,66.0,AUSTRIA,AUT,Austria,26-30
40364,Robert Blaschka,M,34.0,179.0,66.0,AUSTRIA,AUT,Austria,30+
40365,Robert Blaser,M,24.0,173.0,74.0,SWITZERLAND,SUI,Switzerland,20-25
40366,Robert Bobin,M,27.0,177.0,75.0,FRANCE,FRA,France,26-30
40367,Robert Bogey,M,24.0,173.0,57.0,FRANCE,FRA,France,20-25
40368,Robert Bonney,M,25.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
40369,Robert Booth,M,20.0,187.0,92.0,AUSTRALIA,AUS,Australia,20-25
40370,Robert Bouloux,M,21.0,179.0,72.0,FRANCE,FRA,France,20-25
40371,Robert Boutigny,M,21.0,177.0,78.0,FRANCE,FRA,France,20-25
40372,Robert Boutigny,M,24.0,177.0,78.0,FRANCE,FRA,France,20-25
40373,"Robert Bowlby ""Rob"" Blake",M,28.0,193.0,102.0,CANADA,CAN,Canada,26-30
40374,"Robert Bowlby ""Rob"" Blake",M,32.0,193.0,102.0,CANADA,CAN,Canada,30+
40375,"Robert Bowlby ""Rob"" Blake",M,36.0,193.0,102.0,CANADA,CAN,Canada,30+
40376,Robert Bradford Eardley,M,20.0,156.0,55.0,GUANAHANI,BAH,Bahamas,20-25
40377,"Robert Bradley ""Bob"" Cutler",M,22.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40378,Robert Brchler-Messer,M,37.0,175.0,70.0,SWITZERLAND,SUI,Switzerland,30+
40379,Robert Bretscher,M,19.0,174.0,71.0,SWITZERLAND,SUI,Switzerland,<20
40380,Robert Bretscher,M,22.0,174.0,71.0,SWITZERLAND,SUI,Switzerland,20-25
40381,Robert Bruce,M,19.0,192.0,80.0,AUSTRALIA,AUS,Australia,<20
40382,"Robert Bruce ""Bob"" Cochran",M,20.0,175.0,69.0,UNITED STATES,USA,USA,20-25
40383,Robert Bruce Dickson,M,20.0,175.0,70.0,CANADA,CAN,Canada,20-25
40384,Robert Bruce Duncan,M,25.0,175.0,70.0,AUSTRALIA,AUS,Australia,20-25
40385,Robert Bryant,M,22.0,185.0,85.0,AUSTRALIA,AUS,Australia,20-25
40386,Robert Bryant,M,26.0,185.0,85.0,AUSTRALIA,AUS,Australia,26-30
40387,Robert Buda,M,22.0,183.0,75.0,POLAND,POL,Poland,20-25
40388,Robert Burgess,M,23.0,182.0,76.0,BERMUDA,BER,Bermuda,20-25
40389,Robert Burns,M,20.0,178.0,74.0,AUSTRALIA,AUS,Australia,20-25
40390,Robert Burton,M,27.0,175.0,70.0,GREAT BRITAIN,GBR,UK,26-30
40391,Robert C. Chef D'Htel,M,26.0,177.0,68.0,FRANCE,FRA,France,26-30
40392,Robert Camille Clment Demulder,M,19.0,175.0,70.0,BELGIUM,BEL,Belgium,<20
40393,Robert Carney,M,20.0,161.0,51.0,AUSTRALIA,AUS,Australia,20-25
40394,Robert Caymaris,M,24.0,160.0,60.0,FRANCE,FRA,France,20-25
40395,Robert Chamberot,M,29.0,173.0,87.0,CANADA,CAN,Canada,26-30
40396,Robert Charbel Farah Maksoud,M,29.0,190.0,92.0,COLOMBIA,COL,Colombia,26-30
40397,"Robert Charles ""Bob"" Addy",M,23.0,191.0,76.0,GREAT BRITAIN,GBR,UK,20-25
40398,"Robert Charles ""Bob"" Bryan",M,26.0,193.0,92.0,UNITED STATES-1,USA,USA,26-30
40399,"Robert Charles ""Bob"" Bryan",M,30.0,193.0,92.0,UNITED STATES-1,USA,USA,26-30
40400,"Robert Charles ""Bob"" Bryan",M,34.0,193.0,92.0,UNITED STATES-2,USA,USA,30+
40401,"Robert Charles ""Bob"" Bryan",M,34.0,193.0,92.0,UNITED STATES-1,USA,USA,30+
40402,Robert Charles Colley,M,21.0,181.0,62.0,NEW ZEALAND,NZL,New Zealand,20-25
40403,Robert Charles Dymphna Cayman,M,29.0,175.0,70.0,BELGIUM,BEL,Belgium,26-30
40404,Robert Charpentier,M,20.0,175.0,70.0,FRANCE,FRA,France,20-25
40405,Robert Chenaux,M,16.0,175.0,65.0,PUERTO RICO,PUR,Puerto Rico,<20
40406,Robert Chideka,M,24.0,162.0,57.0,BOTSWANA,BOT,Botswana,20-25
40407,Robert Choquette,M,21.0,165.0,50.0,CANADA,CAN,Canada,20-25
40408,Robert Christophe,M,18.0,181.0,84.0,FRANCE,FRA,France,<20
40409,Robert Christophe,M,22.0,181.0,84.0,FRANCE,FRA,France,20-25
40410,Robert Christophe,M,26.0,181.0,84.0,FRANCE,FRA,France,26-30
40411,Robert Ciba,M,22.0,167.0,54.0,POLAND,POL,Poland,20-25
40412,Robert Cimera,M,24.0,175.0,70.0,AUSTRIA,AUT,Austria,20-25
40413,Robert Cochran Duncan,M,20.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
40414,Robert Cochran Duncan,M,24.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
40415,Robert Cogniaux,M,38.0,173.0,75.0,BELGIUM,BEL,Belgium,30+
40416,Robert Cogniaux,M,42.0,173.0,75.0,BELGIUM,BEL,Belgium,30+
40417,Robert Cogniaux,M,46.0,173.0,75.0,BELGIUM,BEL,Belgium,30+
40418,Robert Cohu,M,24.0,190.0,95.0,FRANCE,FRA,France,20-25
40419,Robert Colville Crowe,M,23.0,188.0,82.0,AUSTRALIA,AUS,Australia,20-25
40420,Robert Cordner,M,20.0,175.0,70.0,CANADA,CAN,Canada,20-25
40421,Robert Corentin  Dauphin,M,23.0,175.0,70.0,FRANCE,FRA,France,20-25
40422,Robert Costello,M,35.0,178.0,66.0,UNITED STATES,USA,USA,30+
40423,Robert Croft Bourne,M,23.0,175.0,70.0,"NEW COLLEGE, OXFORD-2",GBR,UK,20-25
40424,Robert Crost,M,27.0,185.0,70.0,FRANCE,FRA,France,26-30
40425,Robert Cunliffe,M,21.0,191.0,88.0,CANADA,CAN,Canada,20-25
40426,Robert D'Heilly,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
40427,Robert Dale Brown,M,20.0,185.0,80.0,CANADA,CAN,Canada,20-25
40428,Robert Daniel Marie Alfred Franois Dagallier,M,26.0,175.0,70.0,FRANCE,FRA,France,26-30
40429,Robert Daniel Marie Alfred Franois Dagallier,M,30.0,175.0,70.0,FRANCE,FRA,France,26-30
40430,Robert Dauer,M,23.0,183.0,67.0,AUSTRALIA,AUS,Australia,20-25
40431,"Robert David ""Bob"" Chambers",M,21.0,190.0,77.0,UNITED STATES,USA,USA,20-25
40432,Robert David Garrick Agnew,M,17.0,175.0,70.0,AUSTRALIA,AUS,Australia,<20
40433,Robert David Garrick Agnew,M,21.0,175.0,70.0,AUSTRALIA,AUS,Australia,20-25
40434,Robert Davidson,M,30.0,188.0,82.0,AUSTRALIA,AUS,Australia,26-30
40435,Robert Davidson,M,34.0,188.0,82.0,AUSTRALIA,AUS,Australia,30+
40436,Robert Day Andrews,M,75.0,175.0,70.0,UNITED STATES,USA,USA,30+
40437,Robert De Montesquiou-Fzensac,M,45.0,175.0,70.0,FRANCE,FRA,France,30+
40438,Robert De Waele,M,27.0,170.0,70.0,BELGIUM,BEL,Belgium,26-30
40439,Robert Delebarre,M,19.0,160.0,67.0,FRANCE,FRA,France,<20
40440,Robert Dennis Duis (Hamer-),M,23.0,175.0,70.0,GERMANY,GER,Germany,20-25
40441,Robert Desmettre,M,22.0,175.0,70.0,FRANCE,FRA,France,20-25
40442,Robert Diaz,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
40443,Robert Diggelmann,M,25.0,175.0,70.0,SWITZERLAND,SUI,Switzerland,20-25
40444,Robert Dill-Bundi,M,17.0,179.0,78.0,SWITZERLAND,SUI,Switzerland,<20
40445,Robert Dill-Bundi,M,21.0,179.0,78.0,SWITZERLAND,SUI,Switzerland,20-25
40446,Robert Dinu,M,22.0,175.0,70.0,ROMANIA,ROU,Romania,20-25
40447,Robert Dix,M,23.0,173.0,72.0,IRELAND,IRL,Ireland,20-25
40448,Robert Doak,M,26.0,184.0,87.0,AUSTRALIA,AUS,Australia,26-30
40449,Robert Doga,M,26.0,181.0,105.0,POLAND,POL,Poland,26-30
40450,Robert Doga,M,30.0,181.0,105.0,POLAND,POL,Poland,26-30
40451,Robert Dorgebray,M,20.0,175.0,70.0,FRANCE,FRA,France,20-25
40452,"Robert Douglas Espeseth, Jr.",M,30.0,193.0,95.0,UNITED STATES,USA,USA,26-30
40453,"Robert Douglas Espeseth, Jr.",M,34.0,193.0,95.0,UNITED STATES,USA,USA,30+
40454,Robert Downs,M,25.0,175.0,67.0,GREAT BRITAIN,GBR,UK,20-25
40455,Robert Dubreuil,M,24.0,175.0,73.0,CANADA,CAN,Canada,20-25
40456,Robert Dumontois,M,19.0,190.0,82.0,FRANCE,FRA,France,<20
40457,Robert Dumontois,M,23.0,190.0,82.0,FRANCE,FRA,France,20-25
40458,Robert Duncan Douglas,M,26.0,173.0,70.0,UNITED STATES,USA,USA,26-30
40459,Robert Duncan Douglas,M,28.0,173.0,70.0,UNITED STATES,USA,USA,26-30
40460,Robert Dureville,M,20.0,178.0,76.0,FRANCE,FRA,France,20-25
40461,Robert E. Farnan,M,27.0,175.0,70.0,SEAWANHAKA BOAT CLUB-1,USA,USA,26-30
40462,"Robert Earl ""Bob"" Bennett",M,17.0,183.0,78.0,UNITED STATES,USA,USA,<20
40463,"Robert Earl ""Bob"" Bennett",M,21.0,183.0,78.0,UNITED STATES,USA,USA,20-25
40464,"Robert Earl ""Bob"" Carlson",M,27.0,175.0,70.0,GALLANT,USA,USA,26-30
40465,"Robert Edward ""Bob"" Adlard",M,32.0,175.0,70.0,GREAT BRITAIN,GBR,UK,30+
40466,"Robert Edward ""Bobby"" Douglas",M,22.0,170.0,63.0,UNITED STATES,USA,USA,20-25
40467,"Robert Edward ""Bobby"" Douglas",M,26.0,170.0,63.0,UNITED STATES,USA,USA,26-30
40468,Robert Eger,M,25.0,175.0,70.0,SWITZERLAND,SUI,Switzerland,20-25
40469,"Robert Elmer ""Bob"" Cowell",M,24.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40470,Robert Elter,M,21.0,175.0,70.0,LUXEMBOURG,LUX,Luxembourg,20-25
40471,"Robert Emmett ""Bobby"" Fitzgerald",M,24.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40472,"Robert Emmett ""Bobby"" Fitzgerald",M,28.0,175.0,70.0,UNITED STATES,USA,USA,26-30
40473,Robert Emmiyan,M,23.0,178.0,69.0,SOVIET UNION,URS,Russia,20-25
40474,Robert Emmiyan,M,31.0,178.0,69.0,ARMENIA,ARM,Armenia,30+
40475,Robert Esmie,M,24.0,175.0,64.0,CANADA,CAN,Canada,20-25
40476,Robert Everaert,M,24.0,175.0,70.0,BELGIUM,BEL,Belgium,20-25
40477,Robert Farrell,M,19.0,172.0,66.0,TRINIDAD AND TOBAGO,TTO,Trinidad,<20
40478,Robert Fein,M,28.0,175.0,67.0,AUSTRIA,AUT,Austria,26-30
40479,Robert Felisiak,M,29.0,185.0,61.0,GERMANY,GER,Germany,26-30
40480,Robert Fendler,M,31.0,175.0,70.0,AUSTRIA,AUT,Austria,30+
40481,"Robert Francis ""Bob"" Bignall",M,34.0,175.0,70.0,AUSTRALIA,AUS,Australia,30+
40482,Robert Franciscus Eenhoorn,M,32.0,192.0,82.0,NETHERLANDS,NED,Netherlands,30+
40483,"Robert Francois ""Rob"" De Castella",M,23.0,180.0,65.0,AUSTRALIA,AUS,Australia,20-25
40484,"Robert Francois ""Rob"" De Castella",M,27.0,180.0,65.0,AUSTRALIA,AUS,Australia,26-30
40485,"Robert Francois ""Rob"" De Castella",M,31.0,180.0,65.0,AUSTRALIA,AUS,Australia,30+
40486,"Robert Francois ""Rob"" De Castella",M,35.0,180.0,65.0,AUSTRALIA,AUS,Australia,30+
40487,"Robert Frdrik Louis ""Bob"" Baetens",M,21.0,175.0,70.0,BELGIUM,BEL,Belgium,20-25
40488,"Robert Frdrik Louis ""Bob"" Baetens",M,26.0,175.0,70.0,BELGIUM,BEL,Belgium,26-30
40489,Robert Gerard Drontmann,M,20.0,178.0,67.0,NETHERLANDS,NED,Netherlands,20-25
40490,Robert Glenn Battersby,M,25.0,175.0,70.0,CANADA,CAN,Canada,20-25
40491,"Robert Gordon ""Rob"" D'Alton",M,41.0,178.0,68.0,AKATONBO,IRL,Ireland,30+
40492,Robert Gordon Barrie,M,20.0,181.0,73.0,AUSTRALIA,AUS,Australia,20-25
40493,Robert Gordon Barrie,M,28.0,181.0,73.0,AUSTRALIA,AUS,Australia,26-30
40494,Robert Gordon Cruickshank,M,29.0,190.0,108.0,GREAT BRITAIN,GBR,UK,26-30
40495,"Robert Gregory ""Bob"" Buzzard",M,29.0,178.0,66.0,UNITED STATES,USA,USA,26-30
40496,Robert H. B. Christmas,M,25.0,175.0,70.0,CANADA,CAN,Canada,20-25
40497,Robert Harold Cleghorn,M,39.0,175.0,109.0,NEW ZEALAND,NZL,New Zealand,30+
40498,Robert Harry Brown,M,34.0,175.0,70.0,GREAT BRITAIN,GBR,UK,30+
40499,"Robert Henry ""Bob"" Christopherson",M,28.0,183.0,80.0,UNITED STATES,USA,USA,26-30
40500,"Robert Henry ""Bobby"" Brown",M,20.0,180.0,73.0,GREAT BRITAIN,GBR,UK,20-25
40501,Robert Henry Schofield Coleman,M,36.0,175.0,70.0,ANCORA,GBR,UK,30+
40502,"Robert Herbert ""Bob"" Cook",M,22.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
40503,"Robert Howard ""Bob"" Bennett",M,28.0,188.0,98.0,UNITED STATES,USA,USA,26-30
40504,"Robert Hubert Maria ""Rob"" De Wit",M,26.0,186.0,93.0,NETHERLANDS,NED,Netherlands,26-30
40505,"Robert Hubert Maria ""Rob"" De Wit",M,29.0,186.0,93.0,NETHERLANDS,NED,Netherlands,26-30
40506,"Robert Hubert Maria ""Rob"" De Wit",M,31.0,186.0,93.0,NETHERLANDS,NED,Netherlands,30+
40507,"Robert Hudson ""Bob"" Backus",M,26.0,195.0,120.0,UNITED STATES,USA,USA,26-30
40508,"Robert Humphrey Coleman ""Bob"" Devereaux",M,26.0,175.0,70.0,UNITED STATES,USA,USA,26-30
40509,"Robert Hyatt ""Bob"" Clark",M,23.0,188.0,84.0,UNITED STATES,USA,USA,20-25
40510,"Robert Iain Colin ""Bob"" Billingham",M,30.0,183.0,109.0,UNITED STATES,USA,USA,26-30
40511,Robert Ian Bird,M,18.0,187.0,81.0,CANADA,CAN,Canada,<20
40512,Robert Ian Bird,M,30.0,187.0,81.0,CANADA,CAN,Canada,26-30
40513,Robert Ingersoll Aitken,M,50.0,175.0,70.0,UNITED STATES,USA,USA,30+
40514,"Robert J. ""Bob"" Crowley",M,25.0,172.0,75.0,UNITED STATES-2,USA,USA,20-25
40515,"Robert James ""Rob"" Crossan",M,23.0,183.0,84.0,CANADA,CAN,Canada,20-25
40516,"Robert James ""Rob"" Crossan",M,25.0,183.0,84.0,CANADA,CAN,Canada,20-25
40517,Robert James Blair,M,23.0,187.0,79.0,GREAT BRITAIN-2,GBR,UK,20-25
40518,Robert James Cook,M,15.0,175.0,70.0,BERMUDA,BER,Bermuda,<20
40519,Robert James Cook,M,19.0,175.0,70.0,BERMUDA,BER,Bermuda,<20
40520,"Robert James Gilbert ""Bob"" Anderson",M,29.0,175.0,70.0,GREAT BRITAIN,GBR,UK,26-30
40521,"Robert Jan ""Bob"" Ctvrtlik",M,25.0,193.0,89.0,UNITED STATES,USA,USA,20-25
40522,"Robert Jan ""Bob"" Ctvrtlik",M,29.0,193.0,89.0,UNITED STATES,USA,USA,26-30
40523,"Robert Jan ""Bob"" Ctvrtlik",M,33.0,193.0,89.0,UNITED STATES,USA,USA,30+
40524,Robert Jean Hubert Bayot,M,32.0,175.0,70.0,BELGIUM,BEL,Belgium,30+
40525,Robert Jean Hubert Bayot,M,36.0,175.0,70.0,BELGIUM,BEL,Belgium,30+
40526,"Robert Jeffrey ""Jeff"" Alkire, Ii",M,22.0,185.0,91.0,UNITED STATES,USA,USA,20-25
40527,Robert Jeffrey Dover,M,28.0,178.0,68.0,UNITED STATES,USA,USA,26-30
40528,Robert Jeffrey Dover,M,32.0,178.0,68.0,UNITED STATES,USA,USA,30+
40529,Robert Jeffrey Dover,M,36.0,178.0,68.0,UNITED STATES,USA,USA,30+
40530,Robert Jeffrey Dover,M,40.0,178.0,68.0,UNITED STATES,USA,USA,30+
40531,Robert Jeffrey Dover,M,44.0,178.0,68.0,UNITED STATES,USA,USA,30+
40532,Robert Jeffrey Dover,M,48.0,178.0,68.0,UNITED STATES,USA,USA,30+
40533,"Robert Jerold ""Bob"" Beckus",M,28.0,175.0,67.0,UNITED STATES,USA,USA,26-30
40534,Robert Jerome Dunne,M,20.0,185.0,86.0,UNITED STATES,USA,USA,20-25
40535,"Robert John ""Bob"" Borg",M,35.0,175.0,70.0,UNITED STATES,USA,USA,30+
40536,"Robert John ""Bob"" Borg",M,39.0,175.0,70.0,UNITED STATES,USA,USA,30+
40537,"Robert John ""Bob"" Borg",M,43.0,175.0,70.0,UNITED STATES,USA,USA,30+
40538,"Robert John ""Bob"" Carmody",M,26.0,158.0,51.0,UNITED STATES,USA,USA,26-30
40539,"Robert John ""Bobby"" Benson",M,25.0,167.0,61.0,CANADA,CAN,Canada,20-25
40540,"Robert John ""Rob"" Bruniges",M,19.0,188.0,82.0,GREAT BRITAIN,GBR,UK,<20
40541,"Robert John ""Rob"" Bruniges",M,23.0,188.0,82.0,GREAT BRITAIN,GBR,UK,20-25
40542,"Robert John ""Rob"" Bruniges",M,27.0,188.0,82.0,GREAT BRITAIN,GBR,UK,26-30
40543,Robert John Ballard,M,23.0,187.0,77.0,AUSTRALIA,AUS,Australia,20-25
40544,Robert John Clift,M,26.0,182.0,77.0,GREAT BRITAIN,GBR,UK,26-30
40545,Robert John Clift,M,29.0,182.0,77.0,GREAT BRITAIN,GBR,UK,26-30
40546,Robert Joicey Dickinson,M,22.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
40547,Robert Jules Mile Fernier,M,37.0,175.0,70.0,FRANCE,FRA,France,30+
40548,Robert Klein Dean,M,21.0,188.0,88.0,UNITED STATES,USA,USA,20-25
40549,"Robert L. ""Rob"" Eiter",M,28.0,157.0,48.0,UNITED STATES,USA,USA,26-30
40550,Robert L. Esche,M,28.0,185.0,95.0,UNITED STATES,USA,USA,26-30
40551,"Robert Lee ""Bob"" Beck",M,23.0,188.0,76.0,UNITED STATES,USA,USA,20-25
40552,"Robert Lee ""Bob"" Beck",M,31.0,188.0,76.0,UNITED STATES,USA,USA,30+
40553,"Robert Lee ""Bob"" Berland",M,22.0,188.0,95.0,UNITED STATES,USA,USA,20-25
40554,"Robert Lee ""Bob"" Berland",M,26.0,188.0,95.0,UNITED STATES,USA,USA,26-30
40555,Robert Lee Brewer,M,20.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40556,Robert Leland Burkard,M,30.0,175.0,70.0,UNITED STATES,USA,USA,26-30
40557,Robert Leodan Alfonso Acea,M,21.0,193.0,102.0,CUBA,CUB,Cuba,20-25
40558,"Robert Leroy ""Bobby"" Bickle",M,23.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40559,"Robert Lewis ""Bob"" Boozer",M,23.0,203.0,99.0,UNITED STATES,USA,USA,20-25
40560,"Robert Lewis ""Bob"" Cattrall",M,26.0,182.0,75.0,GREAT BRITAIN,GBR,UK,26-30
40561,"Robert Lewis ""Rob"" Cragg, Jr.",M,22.0,186.0,82.0,UNITED STATES,USA,USA,20-25
40562,Robert Lon Feyerick,M,28.0,175.0,70.0,BELGIUM,BEL,Belgium,26-30
40563,Robert Lon Feyerick,M,32.0,175.0,70.0,BELGIUM,BEL,Belgium,30+
40564,Robert Louis Chottin,M,24.0,175.0,70.0,FRANCE,FRA,France,20-25
40565,"Robert Lynn ""Bob"" Clotworthy",M,21.0,160.0,60.0,UNITED STATES,USA,USA,20-25
40566,"Robert Lynn ""Bob"" Clotworthy",M,25.0,160.0,60.0,UNITED STATES,USA,USA,20-25
40567,Robert M. Dennis,M,21.0,177.0,77.0,LIBERIA,LBR,Liberia,20-25
40568,Robert M. Finden Davies,M,35.0,175.0,70.0,GREAT BRITAIN,GBR,UK,30+
40569,"Robert Martin ""Rob"" Daly",M,22.0,183.0,80.0,IRELAND,IRL,Ireland,20-25
40570,"Robert Mathew ""Bob"" Aldighieri",M,26.0,170.0,70.0,UNITED STATES,USA,USA,26-30
40571,Robert Max Blum,M,35.0,175.0,78.0,UNITED STATES,USA,USA,30+
40572,Robert Max Blum,M,39.0,175.0,78.0,UNITED STATES,USA,USA,30+
40573,"Robert Michael Archibald, Jr.",M,32.0,211.0,113.0,GREAT BRITAIN,GBR,UK,30+
40574,"Robert Milan ""Bob"" Detweiler",M,21.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40575,Robert Mile De Schepper,M,34.0,175.0,70.0,BELGIUM,BEL,Belgium,30+
40576,"Robert Neil ""Rob"" Denmark",M,23.0,174.0,60.0,GREAT BRITAIN,GBR,UK,20-25
40577,"Robert Neil ""Rob"" Denmark",M,31.0,174.0,60.0,GREAT BRITAIN,GBR,UK,30+
40578,Robert Norris Bowden,M,25.0,175.0,70.0,CANADA,CAN,Canada,20-25
40579,Robert Norris Bowden,M,29.0,175.0,70.0,CANADA-1,CAN,Canada,26-30
40580,"Robert Olen Berkley, Jr.",M,23.0,183.0,75.0,UNITED STATES-2,USA,USA,20-25
40581,"Robert Olen Berkley, Jr.",M,27.0,183.0,75.0,UNITED STATES-1,USA,USA,26-30
40582,Robert Ormston Backhouse,M,54.0,175.0,70.0,GREAT BRITAIN,GBR,UK,30+
40583,"Robert Oscar ""Bob"" Baker",M,21.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40584,Robert P. Adams,M,17.0,188.0,85.0,CANADA,CAN,Canada,<20
40585,Robert Percival Cranston,M,19.0,175.0,70.0,INDIA,IND,India,<20
40586,Robert Philippe Marie Allart,M,34.0,175.0,95.5,BELGIUM,BEL,Belgium,30+
40587,Robert Philippe Marie Allart,M,38.0,175.0,95.5,BELGIUM,BEL,Belgium,30+
40588,"Robert Ray ""Bob"" Djokovich",M,27.0,190.0,89.0,UNITED STATES,USA,USA,26-30
40589,"Robert Raymond ""Bart"" Bartholomew",M,32.0,175.0,90.0,UNITED STATES,USA,USA,30+
40590,"Robert Raymond ""Bob"" Boeser",M,20.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40591,"Robert Robertson ""Bob"" Craig",M,26.0,175.0,70.0,AUSTRALASIA,ANZ,Australia,26-30
40592,"Robert Samuel ""Bob"" Curry",M,21.0,175.0,70.0,UNITED STATES,USA,USA,20-25
40593,Robert Samuel Elliott,M,22.0,168.0,66.0,HONG KONG,HKG,China,20-25
40594,Robert Scott Detlof,M,30.0,175.0,70.0,BRAZIL,BRA,Brazil,26-30
40595,Robert Sebastian Andrzejuk,M,33.0,179.0,75.0,POLAND,POL,Poland,30+
40596,Robert Sidney Brookson,M,25.0,186.0,80.0,CANADA,CAN,Canada,20-25
40597,Robert Simpson Emery,M,21.0,175.0,64.0,UNITED STATES,USA,USA,20-25
40598,Robert Sophus Daniel Behrens,M,21.0,175.0,70.0,DENMARK,DEN,Denmark,20-25
40599,Robert Stanley Cooper,M,25.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
40600,Robert Stanley Dow,M,27.0,182.0,68.0,UNITED STATES,USA,USA,26-30
40601,Robert Stephen Baird,M,19.0,185.0,72.0,CANADA,CAN,Canada,<20
40602,Robert Stephen Cusack,M,17.0,171.0,70.0,AUSTRALIA,AUS,Australia,<20
40603,Robert Terrance Dawson,M,28.0,165.0,57.0,CANADA,CAN,Canada,26-30
40604,Robert Theodor Andersson,M,19.0,175.0,70.0,SWEDEN,SWE,Sweden,<20
40605,Robert Theodor Andersson,M,21.0,175.0,70.0,SWEDEN,SWE,Sweden,20-25
40606,Robert Theodor Andersson,M,25.0,175.0,70.0,SWEDEN,SWE,Sweden,20-25
40607,Robert Theodor Andersson,M,33.0,175.0,70.0,SWEDEN,SWE,Sweden,30+
40608,"Robert Thomas ""Bob"" Burtwell",M,29.0,175.0,70.0,CANADA,CAN,Canada,26-30
40609,"Robert Thomas ""Bob"" Cottingham, Jr.",M,22.0,183.0,48.0,UNITED STATES,USA,USA,20-25
40610,"Robert Thomas ""Bob"" Cottingham, Jr.",M,26.0,183.0,48.0,UNITED STATES,USA,USA,26-30
40611,"Robert Thomas ""Rob"" Ducey",M,39.0,188.0,84.0,CANADA,CAN,Canada,30+
40612,Robert Thomas Stanley Clark,M,20.0,172.0,70.0,AUSTRALIA,AUS,Australia,20-25
40613,Robert Victor Joseph Coppe,M,25.0,175.0,70.0,BELGIUM,BEL,Belgium,20-25
40614,Robert Victor Joseph Coppe,M,29.0,175.0,70.0,BELGIUM,BEL,Belgium,26-30
40615,Robert W. Daw,M,16.0,175.0,70.0,GREAT BRITAIN,GBR,UK,<20
40616,Robert Wadsworth Edgren,M,32.0,195.0,102.0,UNITED STATES,USA,USA,30+
40617,"Robert Wesley ""Bob"" Brooke",M,23.0,188.0,94.0,UNITED STATES,USA,USA,20-25
40618,"Robert William ""Rob"" Bale",M,22.0,174.0,69.0,GREAT BRITAIN,GBR,UK,20-25
40619,Robert William Dunn,M,23.0,193.0,100.0,UNITED STATES,USA,USA,20-25
40620,Robert Willis Cannon,M,30.0,185.0,76.0,UNITED STATES,USA,USA,26-30
40621,"Robert Winston ""Bob"" Day",M,23.0,183.0,71.0,UNITED STATES,USA,USA,20-25
